"","pathwayName","pathwayId","pathwaySource","Pval_Metab","Num_In_Path_Metab","Total_In_Path_Metab","Pval_Gene","Num_In_Path_Gene","Total_In_Path_Gene","Pval_combined","Pval_combined_FDR","Pval_combined_Holm","analytes","cluster_assignment"
"1856","APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1","R-HSA-174178","reactome",NA,NA,NA,2.15738375554183e-09,46,74,2.15738375554183e-09,5.53043613523819e-08,6.70299132846848e-06,"PSMD9;UBE2E1;UBE2C;PSMD8;PSMD9;PSME3;PSMF1;PSMD1;PSMD10;PSMC2;PSMC3;PSMC4;PSMC5;PSMD14;PSMD3;PSMD4;PSMD6;PSMD7;PSMD11;PSMD13;PSMB7;PSMB9;PSMB5;PSMB6;PSMB10;PSMB11;PSMA7;PSMB1;PSMA1;PSMA4;PSMA5;PSMA2;PSMA3;PSMB2;PSMB3;PSMB4;RPS27A;RB1;ANAPC10;ANAPC11;ANAPC2;ANAPC4;ANAPC7;CDC20;CDC26;AURKA;AURKB","170,172,580"
"1857","Cdc20:Phospho-APC/C mediated degradation of Cyclin A","R-HSA-174184","reactome",NA,NA,NA,4.72166444980326e-09,45,73,4.72166444980326e-09,9.90323128108086e-08,1.45332831764944e-05,"PSMD8;PSMD9;PSME3;PSMF1;PSMD14;PSMD3;PSMD4;PSMD6;PSMD7;PSMD11;PSMD13;PSMB7;PSMB9;PSMC4;PSMC5;PSMD1;PSMD10;PSMC2;PSMC3;RPS27A;PSMA1;PSMB10;PSMB11;PSMA4;PSMA5;PSMB2;PSMB3;PSMB4;PSMA7;PSMB1;PSMB5;PSMB6;PSMA2;PSMA3;MAD2L1;PSMD9;CCNA1;ANAPC10;ANAPC11;ANAPC2;ANAPC4;ANAPC7;CDC20;CDC26;UBE2E1;UBE2C","170,172,580"
"1858","APC/C:Cdc20 mediated degradation of mitotic proteins","R-HSA-176409","reactome",NA,NA,NA,7.36813652233387e-09,46,76,7.36813652233387e-09,1.46907907204558e-07,2.26128109870427e-05,"ANAPC10;ANAPC11;ANAPC2;ANAPC4;ANAPC7;CCNA1;CDC20;CDC26;UBE2E1;UBE2C;MAD2L1;NEK2;PSMD9;RPS27A;PSMC2;PSMC3;PSMD11;PSMD13;PSMD14;PSMD3;PSMD4;PSMD6;PSMD7;PSMD1;PSMD10;PSMB7;PSMB9;PSMC4;PSMC5;PSMD8;PSMD9;PSME3;PSMF1;PSMB10;PSMB11;PSMA2;PSMA3;PSMA1;PSMA4;PSMA5;PSMB5;PSMB6;PSMB2;PSMB3;PSMB4;PSMA7;PSMB1","170,172,580"
"1859","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","R-HSA-176814","reactome",NA,NA,NA,1.32155076346929e-08,46,77,1.32155076346929e-08,2.42534600341239e-07,4.03733758239867e-05,"NEK2;PSMD9;MAD2L1;CCNA1;ANAPC4;ANAPC7;ANAPC10;ANAPC11;ANAPC2;CDC20;CDC26;PSMD8;PSMD9;PSME3;PSMF1;RPS27A;PSMD14;PSMD3;PSMD4;PSMD6;PSMD7;PSMD11;PSMD13;PSMB7;PSMB9;PSMC4;PSMC5;PSMD1;PSMD10;PSMC2;PSMC3;PSMA1;PSMB5;PSMB6;PSMB2;PSMB3;PSMB4;PSMA2;PSMA3;PSMA7;PSMB1;PSMB10;PSMB11;PSMA4;PSMA5;UBE2C;UBE2E1","170,172,580"
"1860","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint","R-HSA-179419","reactome",NA,NA,NA,2.15738375554183e-09,46,74,2.15738375554183e-09,5.53043613523819e-08,6.70299132846848e-06,"ANAPC4;ANAPC7;ANAPC10;ANAPC11;ANAPC2;CDC20;CDC26;CCNA1;UBE2C;UBE2E1;PSMD9;MAD2L1;NEK2;PSMB7;PSMB9;PSMC4;PSMC5;PSMD1;PSMD10;PSMC2;PSMC3;PSMD11;PSMD13;PSMD14;PSMD3;PSMD4;PSMD6;PSMD7;PSME3;PSMF1;PSMD8;PSMD9;RPS27A;PSMB2;PSMB3;PSMB4;PSMA7;PSMB1;PSMB5;PSMB6;PSMB10;PSMB11;PSMA2;PSMA3;PSMA1;PSMA4;PSMA5","170,172,580"
"1861","Vpu mediated degradation of CD4","R-HSA-180534","reactome",NA,NA,NA,3.66993289387369e-09,36,53,3.66993289387369e-09,8.28942884420422e-08,1.1332752776282e-05,"PSMD9;PSMD8;PSMD9;PSME3;PSMF1;PSMD1;PSMD10;PSMD11;PSMD13;PSMD14;PSMD3;PSMD4;PSMC4;PSMC5;PSMD6;PSMD7;PSMC2;PSMC3;PSMB7;PSMB9;RPS27A;PSMA1;PSMB5;PSMB6;PSMA4;PSMA5;PSMA7;PSMB1;PSMA2;PSMA3;PSMB10;PSMB11;PSMB2;PSMB3;PSMB4;BTRC;CD4","170,172,233,320,435,580,618"
"1862","Vif-mediated degradation of APOBEC3G","R-HSA-180585","reactome",NA,NA,NA,7.64388370817186e-08,35,55,7.64388370817186e-08,1.137243840451e-06,0.0002303866549643,"CUL5;PSMD9;PSMD6;PSMD7;PSMC4;PSMC5;PSMB7;PSMB9;PSMD14;PSMD3;PSMD4;PSMD11;PSMD13;PSMC2;PSMC3;PSMD1;PSMD10;PSMD8;PSMD9;PSME3;PSMF1;RPS27A;PSMA1;PSMA2;PSMA3;PSMB10;PSMB11;PSMA7;PSMB1;PSMA4;PSMA5;PSMB2;PSMB3;PSMB4;PSMB5;PSMB6","170,233,319,320,580,618"
"1863","Regulation of ornithine decarboxylase (ODC)","R-HSA-350562","reactome",NA,NA,NA,3.96137207386652e-09,35,51,3.96137207386652e-09,8.82429779213025e-08,1.22247942199521e-05,"OAZ3;ODC1;PSMD9;PSMA2;PSMA3;PSMA4;PSMA5;PSMB10;PSMB11;PSMA1;PSMB4;PSMB5;PSMB6;PSMA7;PSMB1;PSMB2;PSMB3;PSME3;PSMF1;PSMD8;PSMD9;PSMC2;PSMC3;PSMD11;PSMD13;PSMB7;PSMB9;PSMD14;PSMD3;PSMD4;PSMD6;PSMD7;PSMD1;PSMD10;PSMC4;PSMC5","170,213,233,320,580"
"1864","Degradation of DVL","R-HSA-4641258","reactome",NA,NA,NA,6.63303707522587e-08,36,57,6.63303707522587e-08,1.01059951664998e-06,0.000200251389301069,"PSMD9;KLHL12;DACT1;RPS27A;PSMB4;PSMB5;PSMB6;PSMA1;PSMB2;PSMB3;PSMA2;PSMA3;PSMA7;PSMB1;PSMB10;PSMB11;PSMA4;PSMA5;PSME3;PSMF1;PSMD8;PSMD9;PSMD1;PSMD10;PSMD4;PSMD6;PSMD7;PSMD14;PSMD3;PSMC4;PSMC5;PSMD11;PSMD13;PSMB7;PSMB9;PSMC2;PSMC3","170,233,320,580,618"
"1865","FBXL7 down-regulates AURKA during mitotic entry and in early mitosis","R-HSA-8854050","reactome",NA,NA,NA,3.36560266926495e-09,37,55,3.36560266926495e-09,7.85168755793773e-08,1.04098090560365e-05,"FBXL18;PSMD9;AURKA;CUL1;PSMD14;PSMD3;PSMC4;PSMC5;PSMD4;PSMD6;PSMB6;PSMB7;PSMB9;PSMC2;PSMC3;PSMD11;PSMD13;PSMD1;PSMD10;RPS27A;PSMF1;PSMD7;PSMD8;PSMD9;PSME3;PSMA3;PSMA4;PSMA5;PSMA1;PSMA2;PSMB4;PSMB5;PSMA7;PSMB1;PSMB10;PSMB11;PSMB2;PSMB3","170,233,320,435,580,618"
"1869","SUMOylation of DNA damage response and repair proteins","R-HSA-3108214","reactome",NA,NA,NA,3.42751685965703e-09,47,77,3.42751685965703e-09,7.85168755793773e-08,1.05944546131999e-05,"BLM;BMI1;CDKN2A;CBX2;CBX4;UBE2I;TPR;XRCC4;SMC1A;SMC3;SMC6;SP100;STAG2;HDAC7;EID3;PHC1;PHC2;PHC3;PARP1;PCGF2;NUP98;NUPL2;NUP155;NUP160;NUP188;NUP205;NUP210;NUP35;NSMCE1;NSMCE2;NSMCE4A;NUP37;NUP43;NUP50;NUP54;NUP88;POM121;POM121C;RNF168;RNF2;RAD52;RAE1;RANBP2;RAD21;SCMH1;SEH1L;SEC13","629"
"1872","SUMOylation of chromatin organization proteins","R-HSA-4551638","reactome",NA,NA,NA,1.88291910228744e-06,34,58,1.88291910228744e-06,1.75680709267486e-05,0.00543598744830384,"HDAC1;HIST1H4A;HIST1H4A;HIST1H4A;HIST1H4A;NUP155;NUP160;NUP37;NUP43;NUP50;NUP54;NUP88;NUP188;NUP205;NUP210;NUP35;NUP98;NUPL2;PCGF2;PHC1;PHC2;PHC3;TPR;UBE2I;RAE1;RANBP2;RNF2;SEC13;SEH1L;SATB2;SCMH1;POM121;POM121C;CBX2;CBX4;CHD3;BMI1","630,631"
"1873","SUMOylation of RNA binding proteins","R-HSA-4570464","reactome",NA,NA,NA,2.49254145150067e-08,32,47,2.49254145150067e-08,4.20074464589767e-07,7.58231109546504e-05,"NUP37;NUP43;NUP50;NUP54;NUP88;NOP58;NUP188;NUP205;NUP210;NUP35;NUP155;NUP160;NUP98;NUPL2;PHC1;PHC2;PHC3;PCGF2;HNRNPC;RNF2;SEH1L;SEC13;SCMH1;RAE1;RANBP2;POM121;POM121C;BMI1;CBX2;CBX4;TPR;UBE2I","444,630,631"
"1874","SUMOylation of DNA replication proteins","R-HSA-4615885","reactome",NA,NA,NA,1.33013300081142e-06,29,46,1.33013300081142e-06,1.32194756696028e-05,0.00386669663335881,"NUP37;NUP43;NUP50;NUP54;NUP88;NUP98;NUPL2;NUP155;NUP160;NUP188;NUP205;NUP210;NUP35;BIRC5;AURKA;AURKB;CDCA8;INCENP;SEC13;SEH1L;POM121;POM121C;RAE1;RANBP2;UBE2I;TPR;TOP1;TOP2A;TOP2B","444,632"
"1875","Defective TPR may confer susceptibility towards thyroid papillary carcinoma (TPC)","R-HSA-5619107","reactome",NA,NA,NA,1.58469827803333e-05,21,32,1.58469827803333e-05,0.000112249461360694,0.0440070711809855,"TPR;NUP155;NUP160;NUP37;NUP43;NUP50;NUP54;NUP88;NUP98;NUPL2;NUP188;NUP205;NUP210;NUP35;SEC13;SEH1L;POM121;POM121C;RAE1;RANBP2;GCKR","443,444,607,631,632"
"1877","Amplification of signal from the kinetochores","R-HSA-141424","reactome",NA,NA,NA,4.01506612545392e-06,48,94,4.01506612545392e-06,3.39493811131314e-05,0.0114469535236691,"SPC25;XPO1;NUDC;NUP160;NSL1;NUP98;NUP43;NUP37;KNTC1;MAD1L1;MAD2L1;MIS12;PMF1;KIF2B;KIF2C;INCENP;ITGB3BP;DYNC1H1;DYNC1I1;DYNC1I2;DYNC1LI1;DYNC1LI2;CDC20;CDCA8;CENPE;CENPF;CENPI;CENPK;CENPL;CENPP;CENPQ;AHCTF1;BUB1;BIRC5;AURKB;B9D2;DSN1;PPP2CB;PPP2R1B;PPP2R5A;PPP2R5B;PPP1CC;PPP2CA;SEH1L;SEC13;RANBP2;RPS27; RPS27L;RCC2","204"
"1878","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","R-HSA-141444","reactome",NA,NA,NA,4.01506612545392e-06,48,94,4.01506612545392e-06,3.39493811131314e-05,0.0114469535236691,"RPS27; RPS27L;RANBP2;RCC2;PPP2CB;PPP2R1B;PPP2R5A;PPP2R5B;PPP1CC;PPP2CA;SEC13;SEH1L;AHCTF1;DSN1;AURKB;BIRC5;B9D2;BUB1;CENPE;CENPF;CENPI;CENPK;CENPL;CENPP;CENPQ;CDC20;CDCA8;MAD1L1;MAD2L1;KNTC1;PMF1;MIS12;NUP98;NSL1;NUP37;NUP43;NUDC;NUP160;SPC25;XPO1;DYNC1H1;DYNC1I1;DYNC1I2;DYNC1LI1;DYNC1LI2;INCENP;ITGB3BP;KIF2B;KIF2C","204"
"1879","Mitotic Spindle Checkpoint","R-HSA-69618","reactome",NA,NA,NA,1.08205651592074e-06,56,111,1.08205651592074e-06,1.11307087465732e-05,0.0031563588569408,"PPP1CC;PPP2CA;PPP2R5B;PPP2CB;PPP2R1B;PPP2R5A;RCC2;SEH1L;SEC13;RANBP2;RPS27; RPS27L;DYNC1H1;DYNC1I1;DYNC1I2;DYNC1LI1;DYNC1LI2;ITGB3BP;INCENP;KIF2B;KIF2C;BUB1;AURKB;BIRC5;B9D2;CDC20;CDC26;CDCA8;CENPE;CENPF;CENPI;CENPK;CENPL;CENPP;CENPQ;AHCTF1;ANAPC10;ANAPC11;ANAPC2;ANAPC4;ANAPC7;DSN1;NUP37;NUP43;NSL1;NUP98;NUDC;NUP160;PMF1;MAD1L1;MAD2L1;KNTC1;MIS12;UBE2E1;SPC25;XPO1;UBE2C","204"
"1886","Autodegradation of Cdh1 by Cdh1:APC/C","R-HSA-174084","reactome",NA,NA,NA,4.41409919857177e-09,41,64,4.41409919857177e-09,9.45224346019321e-08,1.36042537299982e-05,"CDC26;ANAPC4;ANAPC7;ANAPC10;ANAPC11;ANAPC2;UBE2C;UBE2E1;PSMD8;PSMD9;PSME3;PSMF1;PSMA7;PSMB1;PSMB10;PSMA1;PSMA2;PSMA3;PSMB2;PSMB3;PSMB4;PSMA4;PSMA5;PSMB5;PSMB6;RPS27A;PSMC4;PSMC5;PSMD14;PSMD3;PSMD4;PSMC2;PSMC3;PSMD11;PSMD13;PSMB7;PSMB9;PSMD6;PSMD7;PSMD1;PSMD10;PSMD9","170,172,580"
"1924","RNA Polymerase I Transcription Termination","R-HSA-73863","reactome",NA,NA,NA,7.47262558927335e-06,21,31,7.47262558927335e-06,5.8583933624643e-05,0.0210728041617508,"CDK7;CCNH;TWISTNB;TAF1B;TAF1D;ZNRD1;UBTF;POLR2L;POLR2K;POLR2F;POLR2H;POLR1B;POLR1C;POLR1E;POLR2H;GTF2H1;GTF2H2;GTF2H3;GTF2H4;GTF2H5;ERCC2;ERCC3","Unclustered"
"2025","PPAR signaling pathway","WP3942","wiki",NA,NA,NA,7.64561038795843e-06,37,68,7.64561038795843e-06,5.93658187694206e-05,0.0215453300732669,"SCD;RXRB;SLC27A2;SLC27A6;DBI;CYP4A11;CYP8B1;CYP27A1;APOA1;APOA2;APOA5;APOC3;AQP7;CPT1B;CPT1C;CPT2;CD36;ACAA1;ADIPOQ;ACADL;ACADM;ACOX3;ACSBG1;ACSL4;HMGCS2;FABP5;FADS2;ME1;MMP1;PDPK1;PCK1;PCK2;OLR1;CYP27A1;CYP7A1;LPL;SORBS1;UCP1","Unclustered"
"2036","PIP3 activates AKT signaling","WP2653","wiki",NA,NA,NA,3.56641690833573e-09,70,132,3.56641690833573e-09,8.11234268586225e-08,1.10166618298491e-05,"TRAF6;TRAT1;TRIB3;TSC2;STRN;SRC;THEM4;VAV1;MLST8;MDM2;NR4A1;KIT;KLB;LCK;PIP4K2B;PIP4K2C;PIP5K1B;PIP5K1C;PHLPP2;PIK3CA;PDPK1;PDGFA;PDGFRA;PDGFRB;PIK3CB;PIK3R1;GRB2;GSK3B;HGF;FGF1;FLT3LG;FGF16;FGF17;FGF18;FGF20;FGF5;GAB1;FGF8;FGF9;ICOS;IER3;INSR;IL1RAP;IL1RL1;IRAK1;IRS1;IRS2;EREG;ESR1;CD19;CD28;CD86;CASP9;CHUK;CDKN1A;CDKN1B;BTC;BAD;AKT1S1;AKT2;AKT3;RPS6KB2;PTPN11;RAC1;RAC2;PPP2CB;PPP2R1B;PPP2R5A;PPP2CA;PPP2R5B","189"
"2048","C-type lectin receptors (CLRs)","WP3354","wiki",0.268832301708205,1,23,7.73632964828375e-11,78,143,2.07977530612155e-11,1.34353484775452e-09,6.61576524877266e-08,"1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:0/16:1(9Z)/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:0/18:0/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:0/18:2(9Z,12Z)/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:1(9Z)/18:2(9Z,12Z)/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DAG; DG(16:0/16:0/0:0);CARD11;CARD9;CD209;CALM1;CALM1;AHCYL1;CHUK;CUL1;CLEC10A;CLEC4A;CLEC4C;CLEC4D;CREBBP;BCL10;BTRC;PPP3R1;RELA;PSMB2;PSMB3;PSMA3;PSMA4;PSMB4;PSMB5;PSMA1;PSMA2;PSMA5;PSMA7;PSMB1;PSMB10;PSMB11;RPS27A;PSMD9;PSME3;PSMF1;PSMD7;PSMD8;PSMD11;PSMD13;PSMB6;PSMB7;PSMD4;PSMD6;PSMC5;PSMD1;PSMD10;PSMB9;PSMC2;PSMC3;PSMC4;PSMD14;PSMD3;UBA3;TRAF6;UBE2D2;UBE2N;SRC;MAP3K7;MUC1;MUC16;MUC2;MUC20;NFATC1;NFATC3;NFKB2;MUC21;MUC3A;MUC4;MALT1;PAK1;PDPK1;MUC12;PSMD9;UBE2M;IKBKB;HRAS;ICAM2;IKBKG;ITPR1;ITPR3;FBXW11","236"
"2051","Cytosolic sensors of pathogen-associated DNA","WP2794","wiki",NA,NA,NA,4.22225390248696e-08,39,63,4.22225390248696e-08,6.75142579457073e-07,0.00012789207070633,"NKIRAS1;NKIRAS2;NLRC3;NLRP4;POLR1C;POLR2H;POLR2K;POLR2F;MRE11A;POLR2H;NFKB2;CHUK;DDX41;DHX36;DHX9;DTX4;CREBBP;TRIM21;TRIM32;TRIM56;TBK1;TLR3;TMEM173;TICAM1;XRCC6;STAT6;IKBKB;IKBKG;RIPK1;RELA;POLR2L;POLR3C;POLR3D;POLR3E;POLR3F;POLR3GL;POLR3H;POLR3K;PRKDC;RPS27A","181"
"2053","Mitotic Prophase","WP2654","wiki",NA,NA,NA,8.4116277918934e-10,61,107,8.4116277918934e-10,2.51569979331627e-08,2.62695135940831e-06,"ARPP19;CCNB2;LMNA;LEMD3;LMNB1;LPIN3;NCAPG2;NCAPH2;MCPH1;PHF8;NUP37;NUP43;NUP50;NUP54;NUMA1;NUP155;NUP160;NUP88;NUP98;NUPL2;NUP188;NUP205;NUP210;NUP35;H2AFX;H2AFB1;H2AFJ;HIST1H2AB; HIST1H2AE;ENSA;EMD;HIST2H2AC;HIST2H2BE;HIST1H2BJ;HIST1H2BK;HIST1H2BM;HIST1H2BE;HIST1H2BH;HIST1H2BE;HIST1H2BO;HIST1H4A;HIST1H4A;HIST1H4A;HIST1H2AD;HIST1H2BB;HIST1H2BE;HIST1H2BE;HIST1H4A;HIST3H2BB;GOLGA2;SMC2;TPR;VRK1;VRK2;USO1;SET;SEC13;SEH1L;RANBP2;RB1;RAE1;RAB1B;PPP2CA;PPP2CB;PPP2R1B;POM121;POM121C;PRKCB","257"
"2062","Synthesis of DNA","WP1925","wiki",NA,NA,NA,1.32716933652944e-10,68,120,1.32716933652944e-10,5.64046968025012e-09,4.18854642608691e-07,"CUL1;CCNA1;ANAPC10;ANAPC11;ANAPC2;ANAPC4;ANAPC7;CDK2;CDC26;CDC6;CDT1;GINS1;GINS2;GINS4;UBE2C;UBE2E1;PSMF1;PSMD9;PSME3;PSMD7;PSMD8;PRIM1;RPS27A;RFC4;RPA2;RPA3;PSMC3;PSMC4;PSMB6;PSMB7;PSMB9;PSMC2;PSMD11;PSMD13;PSMC5;PSMD1;PSMD10;PSMD14;PSMD3;PSMD4;PSMD6;PSMA3;PSMA4;PSMB2;PSMB3;PSMB4;PSMB5;PSMB1;PSMB10;PSMB11;PSMA1;PSMA2;PSMA5;PSMA7;CDT1;PSMD9;LIG1;MCM2;MCM5;MCM6;MCM7;MCM8;POLA1;POLA2;POLD1;POLD2;POLD3;POLD4;POLE3;POLE4","172,584"
"2063","Interleukin-1 family signaling","WP1839","wiki",NA,NA,NA,1.53918042673807e-12,75,128,1.53918042673807e-12,1.69356195055303e-10,4.93461244812226e-09,"CUL1;CASP1;CHUK;BTRC;TBK1;TRAF6;SQSTM1;STAT3;UBE2N;RELA;RIPK2;RPS27A;PSMA3;PSMA4;PSMB2;PSMB3;PSMA5;PSMA7;PSMB1;PSMA1;PSMA2;PSMB10;PSMB11;PSMB4;PSMB5;SMAD3;PSMF1;PTPN11;PTPN12;PTPN13;PTPN14;PTPN18;PTPN2;PTPN20A;PTPN23;PTPN4;PTPN7;PSMD7;PSMD8;PSMD9;PSME3;PSMD4;PSMD6;PSMB6;PSMB7;PSMD11;PSMD13;PSMC3;PSMC4;PSMC5;PSMD1;PSMD10;PSMB9;PSMC2;PSMD14;PSMD3;FBXW11;IKBKB;IKBKG;IL18BP;IL18R1;IL1A;IL1RAP;IL1RAPL1;IL1RL1;IL4;IRAK1;IRAK2;IRAK3;MAP3K7;MAP3K8;MAP2K4;MAP2K6;PELI1;PSMD9;NOD2","407"
"2064","Endoderm differentiation","WP2853","wiki",NA,NA,NA,3.30865277445464e-07,70,144,3.30865277445464e-07,4.0634785024671e-06,0.000982339008735582,"VAV3;WNT3;WDHD1;UBR5;SOX2;SOX21;SOX7;STAT1;TNRC6C;TRERF1;TRIM5;TRIM71;TOX;TOX3;TCF4;TCF7;TAF4B;TAF5;ZNF462;ZFHX4;ZIC3;OTX2;PAF1;PHF6;PBX1;PBX3;PLCH1;TCF7;FOXA2;NCAPG2;LAMC1;LEO1;NOTCH1;NLK;NME1;NOG;NR3C1;JARID2;GATA6;GLI2;ELP4;EZH2;HHEX;GRHL2;HOXA1;HOXC11;SMAD2;SMAD3;SMAD4;SESN1;SFRP1;SLC2A12;RAB38;SCHIP1;APC;CTBP2;CTR9;CRTC1;CAND1;CEP250;CDYL;CEBPZ;DUSP4;DUSP5;DKK1;BPTF;BTAF1;C1QBP;ATP8B2;AEBP2;ACACA","Unclustered"
"2077","Hedgehog 'on' state","WP3313","wiki",NA,NA,NA,3.11444700725899e-09,51,86,3.11444700725899e-09,7.44535520320117e-08,9.64232793447382e-06,"CSNK1A1;ARRB1;ADRBK1;PSMA1;PSMA2;PSMA5;PSMA7;PSMA3;PSMA4;PSMB1;PSMB10;PSMB11;PSMB4;PSMB5;PSMB2;PSMB3;SHH;PSMD7;PSMD8;PSMD9;PSME3;PSMF1;RPS27A;PSMB6;PSMB7;PSMB9;PSMC2;PSMC3;PSMC4;PSMC5;PSMD1;PSMD10;PSMD4;PSMD6;PSMD14;PSMD3;PSMD11;PSMD13;PSMD9;KIF7;ITCH;HHIP;EFCAB7;DZIP1;GLI1;GLI2;GAS1;GAS8;IHH;SUFU;ULK3;SPOPL","567"
"2078","Calcium regulation in cardiac cells","WP536","wiki",NA,NA,NA,5.07275216877609e-08,74,149,5.07275216877609e-08,7.99267780738867e-07,0.000153501480627165,"PRKCZ;PRKD1;RGS16;RGS17;RGS19;RGS2;RGS5;RGS6;PRKACB;PRKAR1B;PRKAR2A;PRKAR2B;PRKCB;PRKCE;PRKCH;RYR1;RYR3;FKBP1A;GNAI1;GNAI2;GNAO1;GNAS;GNB3;GNB4;GNG13;GNG3;GNG4;GNG7;GJA8;GJB1;GJB2;GJB6;GJC2;GNA11;ITPR1;ITPR3;KCNB1;KCNJ3;KCNJ5;GRK6;YWHAG;YWHAH;YWHAQ;ADCY9;ORAI1;CAMK2B;PRKCZ;PKIA;PLN;ADCY9;ADRA1B;ADRB1;ADRB3;ADCY2;ADCY3;ADCY7;CACNB3;CALM1;CALM1;CAMK2A;CAMK2D;CAMK2G;CAMK4;CASQ2;CHRM2;CHRM3;CHRM4;CACNA1D;CACNA1E;CACNA1S;ATP2A2;ATP2A3;ATP2B2;ATP2B3;ATP1B1;ATP1B2;ARRB1","Unclustered"
"2092","B cell receptor signaling pathway","WP23","wiki",NA,NA,NA,9.77630470472773e-07,49,93,9.77630470472773e-07,1.01862787729905e-05,0.00285565860425097,"RASGRP3;RELA;SH3BP2;PRKCB;SOS1;RAC1;RAC2;PTPN11;PTPN18;NFATC3;NCK1;MAPK4;MAPK9;MAX;MAP3K7;MAPK14;PIP5K1B;PIP5K1C;PLCG1;LAT2;LCK;MAP2K2;MAP2K6;MALT1;PIK3R1;PDPK1;ATF2;ATF2;CAMK2A;CARD11;CD19;CD22;CD79A;CR2;CHUK;BRAF;BTK;BLK;BCL10;ELK1;GAB1;GRB2;GSK3B;GTF2I;IKBKG;HRAS;IKBKB;TEC;SOS1;VAV1;VAV2","Unclustered"
"2094","Osteoblast differentiation and related diseases","WP4787","wiki",NA,NA,NA,4.31416796743633e-08,62,118,4.31416796743633e-08,6.86441504178293e-07,0.000130633006053972,"PRKCZ;MAPK14;MAPK4;MAPK6;MAPK7;MAPK9;MAPK10;MAPK13;LRP5;LRP6;NOTCH1;PIK3CA;PIK3CB;PIK3C2B;PIK3C3;PIK3R1;PIK3R4;PIK3R6;STAT1;WNT1;WNT10A;WNT11;WNT3;WNT3A;WNT4;WNT6;WNT7A;WNT7B;WNT9A;WNT9B;BMP4;BMPR2;DLL4;DLL1;DLL3;SMAD4;JAG1;RUNX2;PRKCB;PRKCE;PRKCH;PRKCI;PRKCZ;PRKD1;PRKDC;IHH;FZD3;FZD7;FZD8;FZD9;FGF18;FGF5;FGF1;FGF7;FGF8;FGF9;FGFR2;GLI2;HES2;HES3;HES6;HEY1;HEY2","Unclustered"
"2097","Corticotropin-releasing hormone signaling pathway","WP2355","wiki",0.0656374039224509,1,5,1.8198750041663e-06,48,92,1.19451870736835e-07,1.64182784034033e-06,0.000357877804727558,"1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DAG; DG(16:0/16:0/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:1(9Z)/18:2(9Z,12Z)/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:0/16:1(9Z)/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:0/18:0/0:0);1-octadecanoyl-2-hexadecanoyl-sn-glycerol; DG(16:0/18:2(9Z,12Z)/0:0);PRKCB;PRKCI;PRKAA2;POMC;RELA;RAP1B;RHOA;PTK2;TBX19;TCF4;SULT2A1;TFAP2A;SP1;STAR;TRIM28;NCOA2;NOS3;NR4A1;PLCG1;PARP1;MAPK9;MAPK14;FOS;FOSB;FOSL1;FOSL2;HSP90AA1;HSD3B1;GRK6;GSK3B;GNAI1;GNAI2;GNAO1;GNAS;GNB3;GNA11;JUP;ECE1;ELK1;CASP12;CASP3;CAMK2A;CASP9;ARRB1;CRH;ACACA;ADRBK2;BRAF","Unclustered"
"2100","Metabolism of non-coding RNA","WP2715","wiki",NA,NA,NA,3.79996911921917e-07,33,53,3.79996911921917e-07,4.54588898336219e-06,0.00112593085002464,"NUP155;NUP88;NUP98;NUPL2;NUP37;NUP43;NUP50;NUP54;NUP160;NUP188;NUP205;NUP210;NUP35;PHAX;NCBP2;CLNS1A;RAE1;SEH1L;SEC13;RANBP2;POM121;POM121C;SMN1;SNRPB;SNRPD1;SNRPF;SNRPG;SNUPN;TPR;TGS1;GEMIN4;GEMIN7;GEMIN8","326"
"2106","Resolution of Abasic Sites (AP sites)","WP3345","wiki",NA,NA,NA,1.04522130568798e-05,24,38,1.04522130568798e-05,7.79691643734913e-05,0.0292661965592634,"UNG;XRCC1;SMUG1;RFC4;RPA3;RPA2;PARG;APEX1;PNKP;POLB;POLD1;POLD2;POLD3;POLD4;POLE3;POLE4;MPG;OGG1;LIG1;PARP1;PARP2;NEIL2;MUTYH;NTHL1","141"
