id,name,GENN_adjpval,GNN_adjpval,RF_adjpval,GroupLASSO_adjpval,LASSO_adjpval
GO:0010950,positive regulation of endopeptidase activity,NA,NA,0.719806709,NA,NA
GO:0010951,negative regulation of endopeptidase activity,0.480689926,NA,NA,NA,NA
GO:0010952,positive regulation of peptidase activity,NA,NA,0.738924595,NA,NA
GO:0010955,negative regulation of protein processing,0.25341177,NA,NA,NA,NA
GO:0010959,regulation of metal ion transport,NA,NA,0.756512953,NA,NA
GO:0010975,regulation of neuron projection development,0.616349019,NA,0.614502911,0.147546667,0.147546667
GO:0010976,positive regulation of neuron projection development,NA,NA,0.486973123,NA,NA
GO:0010977,negative regulation of neuron projection development,0.375960731,NA,0.673726824,0.093363772,0.093363772
GO:0014037,Schwann cell differentiation,NA,NA,0.486278811,NA,NA
GO:0014046,dopamine secretion,NA,NA,0.486697273,NA,NA
GO:0014059,regulation of dopamine secretion,NA,NA,0.486278811,NA,NA
GO:0014065,phosphatidylinositol 3-kinase signaling,NA,NA,0.675209435,NA,NA
GO:0014066,regulation of phosphatidylinositol 3-kinase signaling,NA,NA,0.630173438,NA,NA
GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,NA,NA,0.573929573,NA,NA
GO:0014072,response to isoquinoline alkaloid,NA,NA,0.466988656,NA,NA
GO:0014074,response to purine-containing compound,NA,NA,NA,0.093363772,0.093363772
GO:0014075,response to amine,NA,NA,NA,0.074130206,0.074130206
GO:0014706,striated muscle tissue development,NA,NA,0.799769965,NA,NA
GO:0014820,tonic smooth muscle contraction,NA,NA,NA,0.065423786,0.065423786
GO:0014824,artery smooth muscle contraction,NA,NA,NA,0.065423786,0.065423786
GO:0014829,vascular associated smooth muscle contraction,NA,NA,NA,0.065423786,0.065423786
GO:0015695,organic cation transport,0.276219964,NA,NA,NA,NA
GO:0015697,quaternary ammonium group transport,0.25341177,NA,NA,NA,NA
GO:0015711,organic anion transport,0.568311466,NA,0.906151064,NA,NA
GO:0015718,monocarboxylic acid transport,NA,NA,0.728167765,NA,NA
GO:0015748,organophosphate ester transport,0.382816848,NA,NA,NA,NA
GO:0015749,monosaccharide transmembrane transport,NA,NA,0.643519178,NA,NA
GO:0015833,peptide transport,0.48240843,NA,0.455549482,0.116029427,0.116029427
GO:0015837,amine transport,NA,NA,0.455549482,NA,NA
GO:0015838,amino-acid betaine transport,0.25341177,NA,NA,NA,NA
GO:0015844,monoamine transport,NA,NA,0.455549482,NA,NA
GO:0015849,organic acid transport,0.538933847,NA,0.867451312,NA,NA
GO:0015850,organic hydroxy compound transport,NA,NA,0.486973123,NA,NA
GO:0015851,nucleobase transport,0.25341177,NA,NA,NA,NA
GO:0015865,purine nucleotide transport,0.25341177,NA,NA,NA,NA
GO:0015867,ATP transport,0.25341177,NA,NA,NA,NA
GO:0015868,purine ribonucleotide transport,0.25341177,NA,NA,NA,NA
GO:0015872,dopamine transport,NA,NA,0.455549482,NA,NA
GO:0015931,nucleobase-containing compound transport,0.45716044,NA,NA,NA,NA
GO:0015980,energy derivation by oxidation of organic compounds,NA,NA,0.858667614,NA,NA
GO:0016032,viral process,0.257727334,NA,0.602052609,NA,NA
GO:0016042,lipid catabolic process,0.325164749,NA,0.455549482,NA,NA
GO:0016049,cell growth,0.639501332,NA,0.925303798,0.155332765,0.155332765
GO:0016050,vesicle organization,NA,NA,0.538129525,NA,NA
GO:0016051,carbohydrate biosynthetic process,0.25341177,NA,0.767040197,NA,NA
GO:0016052,carbohydrate catabolic process,0.390850809,NA,NA,NA,NA
GO:0016053,organic acid biosynthetic process,0.541600106,NA,0.670352128,0.126214829,0.126214829
GO:0016054,organic acid catabolic process,0.47679206,NA,0.455549482,0.115942078,0.115942078
GO:0016055,Wnt signaling pathway,0.390850809,NA,NA,NA,NA
GO:0016064,immunoglobulin mediated immune response,0.263366912,NA,NA,NA,NA
GO:0016072,rRNA metabolic process,NA,NA,0.799693628,NA,NA
GO:0016197,endosomal transport,NA,NA,0.592330363,NA,NA
GO:0016202,regulation of striated muscle tissue development,NA,NA,0.455549482,NA,NA
GO:0016236,macroautophagy,0.532955544,NA,NA,NA,NA
GO:0016239,positive regulation of macroautophagy,0.305594763,NA,NA,NA,NA
GO:0016241,regulation of macroautophagy,0.393915252,NA,NA,NA,NA
GO:0016266,O-glycan processing,0.261637551,NA,0.486973123,NA,NA
GO:0016311,dephosphorylation,NA,NA,0.679285628,NA,NA
GO:0016358,dendrite development,NA,NA,0.780466528,NA,NA
GO:0016444,somatic cell DNA recombination,0.304048927,NA,NA,NA,NA
GO:0016445,somatic diversification of immunoglobulins,0.304048927,NA,NA,NA,NA
GO:0016447,somatic recombination of immunoglobulin gene segments,0.289314929,NA,NA,NA,NA
GO:0016482,cytosolic transport,NA,NA,0.728167765,NA,NA
GO:0016485,protein processing,0.278467981,NA,NA,NA,NA
GO:0016486,peptide hormone processing,0.257685349,NA,NA,NA,NA
GO:0016559,peroxisome fission,NA,NA,0.455549482,NA,NA
GO:0016570,histone modification,NA,NA,0.637040384,NA,NA
GO:0016573,histone acetylation,NA,NA,0.691190378,NA,NA
GO:0016575,histone deacetylation,NA,NA,0.602052609,NA,NA
GO:0016578,histone deubiquitination,NA,NA,0.490393057,NA,NA
GO:0016579,protein deubiquitination,NA,NA,0.455549482,NA,NA
GO:0016925,protein sumoylation,NA,NA,0.535879838,NA,NA
GO:0017148,negative regulation of translation,0.484795647,NA,NA,NA,NA
GO:0017156,calcium-ion regulated exocytosis,0.297805392,NA,NA,NA,NA
GO:0017157,regulation of exocytosis,0.261637551,NA,0.749716555,NA,NA
GO:0017158,regulation of calcium ion-dependent exocytosis,0.259839666,NA,NA,NA,NA
GO:0018105,peptidyl-serine phosphorylation,0.52960913,NA,NA,0.12313726,0.12313726
GO:0018108,peptidyl-tyrosine phosphorylation,0.346149523,NA,0.709641345,NA,NA
GO:0018146,keratan sulfate biosynthetic process,0.25341177,NA,0.455549482,NA,NA
GO:0018205,peptidyl-lysine modification,NA,NA,0.713339764,NA,NA
GO:0018209,peptidyl-serine modification,0.543160989,NA,NA,0.127048768,0.127048768
GO:0018212,peptidyl-tyrosine modification,0.34661958,NA,0.711494311,NA,NA
GO:0018393,internal peptidyl-lysine acetylation,NA,NA,0.705552991,NA,NA
GO:0018394,peptidyl-lysine acetylation,NA,NA,0.721245105,NA,NA
GO:0019058,viral life cycle,0.320326145,NA,0.503422559,NA,NA
GO:0019079,viral genome replication,0.25341177,NA,0.472678526,NA,NA
GO:0019080,viral gene expression,0.25341177,NA,NA,NA,NA
GO:0019082,viral protein processing,0.25341177,NA,NA,NA,NA
GO:0019083,viral transcription,0.272555379,NA,NA,NA,NA
GO:0019098,reproductive behavior,NA,NA,0.486973123,NA,NA
GO:0019216,regulation of lipid metabolic process,0.552555898,NA,0.516377278,NA,NA
GO:0019217,regulation of fatty acid metabolic process,NA,NA,0.455549482,NA,NA
GO:0019221,cytokine-mediated signaling pathway,0.044560552,NA,0.646385068,0.155558928,0.155558928
GO:0019229,regulation of vasoconstriction,NA,NA,NA,0.084890735,0.084890735
GO:0019233,sensory perception of pain,0.337326443,NA,0.455549482,NA,NA
GO:0019318,hexose metabolic process,0.270648088,NA,NA,0.112858778,0.112858778
GO:0019319,hexose biosynthetic process,0.320326145,NA,NA,NA,NA
GO:0019320,hexose catabolic process,0.259839666,NA,NA,NA,NA
GO:0019359,nicotinamide nucleotide biosynthetic process,0.25341177,NA,NA,NA,NA
GO:0019362,pyridine nucleotide metabolic process,0.304048927,NA,NA,0.086388491,0.086388491
GO:0019363,pyridine nucleotide biosynthetic process,0.25341177,NA,NA,NA,NA
GO:0019369,arachidonic acid metabolic process,NA,NA,0.508768371,NA,NA
GO:0019373,epoxygenase P450 pathway,NA,NA,0.455549482,NA,NA
GO:0019395,fatty acid oxidation,NA,NA,0.455549482,NA,NA
GO:0019430,removal of superoxide radicals,0.25341177,NA,NA,NA,NA
GO:0019439,aromatic compound catabolic process,0.4086972,NA,NA,NA,NA
GO:0019627,urea metabolic process,NA,NA,0.455549482,0.065423786,0.065423786
GO:0019693,ribose phosphate metabolic process,0.631105539,NA,0.782540823,NA,NA
GO:0019722,calcium-mediated signaling,0.259839666,NA,0.508768371,NA,NA
GO:0019724,B cell mediated immunity,0.265695971,NA,NA,NA,NA
GO:0019730,antimicrobial humoral response,0.25341177,NA,0.647367397,NA,NA
GO:0019731,antibacterial humoral response,0.240559279,NA,0.523492929,NA,NA
GO:0019751,polyol metabolic process,NA,NA,0.466177009,NA,NA
GO:0019835,cytolysis,0.25341177,NA,NA,NA,NA
GO:0019882,antigen processing and presentation,0.341479515,NA,0.63367502,NA,NA
GO:0019884,antigen processing and presentation of exogenous antigen,0.270648088,NA,NA,NA,NA
GO:0019932,second-messenger-mediated signaling,0.318603574,NA,0.63591481,NA,NA
GO:0021545,cranial nerve development,NA,NA,0.516377278,NA,NA
GO:0021675,nerve development,NA,NA,0.455549482,NA,NA
GO:0021700,developmental maturation,0.524170619,NA,0.851590381,NA,NA
GO:0021915,neural tube development,NA,NA,0.708199319,NA,NA
GO:0022404,molting cycle process,0.325164749,NA,NA,NA,NA
GO:0022405,hair cycle process,0.325164749,NA,NA,NA,NA
GO:0022406,membrane docking,NA,NA,0.455549482,NA,NA
GO:0022407,regulation of cell-cell adhesion,0.276219964,NA,0.463847165,0.155103589,0.155103589
GO:0022408,negative regulation of cell-cell adhesion,0.257727334,NA,0.455549482,0.107162556,0.107162556
GO:0022409,positive regulation of cell-cell adhesion,0.320701892,NA,0.660033077,NA,NA
GO:0022411,cellular component disassembly,0.406043938,NA,0.791519132,NA,NA
GO:0022412,cellular process involved in reproduction in multicellular organism,0.259839666,NA,0.908035465,NA,NA
GO:0022600,digestive system process,0.340156377,NA,0.618447827,0.090460063,0.090460063
GO:0022602,ovulation cycle process,0.272555379,NA,NA,NA,NA
GO:0022604,regulation of cell morphogenesis,0.529021064,NA,0.588327378,NA,NA
GO:0022613,ribonucleoprotein complex biogenesis,0.4086972,NA,0.783798362,NA,NA
GO:0022617,extracellular matrix disassembly,0.290161792,NA,NA,NA,NA
GO:0022618,ribonucleoprotein complex assembly,0.272555379,NA,0.779309233,NA,NA
GO:0022898,regulation of transmembrane transporter activity,NA,NA,0.63367502,NA,NA
GO:0022900,electron transport chain,0.410525358,NA,NA,NA,NA
GO:0023061,signal release,0.628847677,NA,0.508007327,0.151194107,0.151194107
GO:0030032,lamellipodium assembly,NA,NA,0.552056689,NA,NA
GO:0030041,actin filament polymerization,NA,NA,0.486973123,NA,NA
GO:0030042,actin filament depolymerization,NA,NA,0.512282985,NA,NA
GO:0030048,actin filament-based movement,NA,NA,0.475292741,NA,NA
GO:0030049,muscle filament sliding,NA,NA,0.455549482,NA,NA
GO:0030072,peptide hormone secretion,0.457754855,NA,0.455549482,0.111909736,0.111909736
GO:0030073,insulin secretion,NA,NA,0.455549482,0.101884426,0.101884426
GO:0030098,lymphocyte differentiation,0.257727334,NA,0.756512953,0.143629681,0.143629681
GO:0030099,myeloid cell differentiation,0.06634312,NA,0.756512953,NA,NA
GO:0030101,natural killer cell activation,NA,NA,0.607256175,0.090460063,0.090460063
GO:0030104,water homeostasis,NA,NA,0.486278811,NA,NA
GO:0030111,regulation of Wnt signaling pathway,0.545624567,NA,NA,NA,NA
GO:0030148,sphingolipid biosynthetic process,NA,NA,0.455549482,NA,NA
GO:0030149,sphingolipid catabolic process,0.25341177,NA,0.475292741,NA,NA
GO:0030157,pancreatic juice secretion,NA,NA,0.455549482,NA,NA
GO:0030168,platelet activation,0.36509195,NA,NA,NA,NA
GO:0030178,negative regulation of Wnt signaling pathway,0.4086972,NA,NA,NA,NA
GO:0030183,B cell differentiation,0.388894391,NA,0.486973123,0.094272786,0.094272786
GO:0030193,regulation of blood coagulation,0.304048927,NA,NA,NA,NA
GO:0030194,positive regulation of blood coagulation,0.25341177,NA,NA,NA,NA
GO:0030198,extracellular matrix organization,0.320326145,NA,0.654702231,NA,NA
GO:0030203,glycosaminoglycan metabolic process,0.044560552,NA,0.639258057,NA,NA
GO:0030212,hyaluronan metabolic process,0.044560552,NA,NA,NA,NA
GO:0030213,hyaluronan biosynthetic process,0.25341177,NA,NA,NA,NA
GO:0030214,hyaluronan catabolic process,0.25341177,NA,NA,NA,NA
GO:0030216,keratinocyte differentiation,NA,NA,0.501355755,NA,NA
GO:0030217,T cell differentiation,0.307113233,NA,NA,NA,NA
GO:0030218,erythrocyte differentiation,0.359483668,NA,NA,NA,NA
GO:0030225,macrophage differentiation,0.272555379,NA,NA,NA,NA
GO:0030239,myofibril assembly,NA,NA,0.540682238,NA,NA
GO:0030258,lipid modification,0.44604,NA,0.455549482,NA,NA
GO:0030259,lipid glycosylation,0.25341177,NA,NA,NA,NA
GO:0030277,maintenance of gastrointestinal epithelium,0.25341177,NA,NA,0.065423786,0.065423786
GO:0030278,regulation of ossification,0.349686528,NA,NA,NA,NA
GO:0030279,negative regulation of ossification,0.257727334,NA,NA,NA,NA
GO:0030282,bone mineralization,0.350736416,NA,NA,NA,NA
GO:0030307,positive regulation of cell growth,NA,NA,0.70921587,0.099202433,0.099202433
GO:0030316,osteoclast differentiation,0.25341177,NA,NA,NA,NA
GO:0030317,flagellated sperm motility,0.359996104,NA,NA,NA,NA
GO:0030323,respiratory tube development,0.425026657,NA,0.743601135,NA,NA
GO:0030324,lung development,0.421373756,NA,0.740122566,NA,NA
GO:0030326,embryonic limb morphogenesis,0.34661958,NA,0.643519178,NA,NA
GO:0030330,"DNA damage response, signal transduction by p53 class mediator",0.304048927,NA,NA,NA,NA
GO:0030336,negative regulation of cell migration,0.342828184,NA,0.880699024,NA,NA
GO:0030497,fatty acid elongation,NA,NA,0.455549482,NA,NA
GO:0030509,BMP signaling pathway,0.25341177,NA,0.727972306,NA,NA
GO:0030510,regulation of BMP signaling pathway,0.34377607,NA,NA,NA,NA
GO:0030514,negative regulation of BMP signaling pathway,0.290735141,NA,NA,NA,NA
GO:0030516,regulation of axon extension,0.325164749,NA,NA,NA,NA
GO:0030518,intracellular steroid hormone receptor signaling pathway,0.34661958,NA,0.63591481,NA,NA
GO:0030521,androgen receptor signaling pathway,0.267532216,NA,0.490393057,NA,NA
GO:0030522,intracellular receptor signaling pathway,0.491295402,NA,0.455549482,NA,NA
GO:0030534,adult behavior,NA,NA,0.673726824,NA,NA
GO:0030593,neutrophil chemotaxis,0.340156377,NA,0.618447827,NA,NA
GO:0030595,leukocyte chemotaxis,0.275087576,NA,0.582423152,NA,NA
GO:0030641,regulation of cellular pH,NA,NA,0.602052609,NA,NA
GO:0030728,ovulation,0.25341177,NA,NA,NA,NA
GO:0030832,regulation of actin filament length,NA,NA,0.486973123,NA,NA
GO:0030833,regulation of actin filament polymerization,NA,NA,0.475292741,NA,NA
GO:0030834,regulation of actin filament depolymerization,NA,NA,0.506724572,NA,NA
GO:0030835,negative regulation of actin filament depolymerization,NA,NA,0.486973123,NA,NA
GO:0030837,negative regulation of actin filament polymerization,NA,NA,0.526549265,NA,NA
GO:0030838,positive regulation of actin filament polymerization,NA,NA,0.455549482,NA,NA
GO:0030851,granulocyte differentiation,0.18427455,NA,NA,NA,NA
GO:0030856,regulation of epithelial cell differentiation,NA,NA,0.711191446,NA,NA
GO:0030858,positive regulation of epithelial cell differentiation,NA,NA,0.538002862,NA,NA
GO:0030865,cortical cytoskeleton organization,NA,NA,0.491596454,NA,NA
GO:0030888,regulation of B cell proliferation,NA,NA,0.526549265,0.086232604,0.086232604
GO:0030890,positive regulation of B cell proliferation,NA,NA,0.486973123,0.074393321,0.074393321
GO:0030901,midbrain development,0.324959116,NA,NA,NA,NA
GO:0030968,endoplasmic reticulum unfolded protein response,NA,NA,0.557417103,NA,NA
GO:0031023,microtubule organizing center organization,NA,NA,0.689943335,NA,NA
GO:0031032,actomyosin structure organization,NA,NA,0.757193355,NA,NA
GO:0031056,regulation of histone modification,NA,NA,0.67244693,NA,NA
GO:0031057,negative regulation of histone modification,NA,NA,0.476908104,NA,NA
GO:0031058,positive regulation of histone modification,NA,NA,0.588934485,NA,NA
GO:0031063,regulation of histone deacetylation,NA,NA,0.486973123,NA,NA
GO:0031065,positive regulation of histone deacetylation,NA,NA,0.455549482,NA,NA
GO:0031098,stress-activated protein kinase signaling cascade,NA,NA,0.468089484,NA,NA
GO:0031099,regeneration,0.425329016,NA,NA,NA,NA
GO:0031102,neuron projection regeneration,0.290161792,NA,NA,NA,NA
GO:0031103,axon regeneration,0.276219964,NA,NA,NA,NA
GO:0031109,microtubule polymerization or depolymerization,NA,NA,0.470372826,NA,NA
GO:0031110,regulation of microtubule polymerization or depolymerization,NA,NA,0.455549482,NA,NA
GO:0031112,positive regulation of microtubule polymerization or depolymerization,NA,NA,0.486278811,NA,NA
GO:0031113,regulation of microtubule polymerization,NA,NA,0.506724572,NA,NA
GO:0031114,regulation of microtubule depolymerization,NA,NA,0.470372826,NA,NA
GO:0031122,cytoplasmic microtubule organization,NA,NA,0.513268048,NA,NA
GO:0031146,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process,0.270648088,NA,NA,NA,NA
GO:0031214,biomineral tissue development,0.4086972,NA,NA,NA,NA
GO:0031330,negative regulation of cellular catabolic process,NA,NA,0.794140747,NA,NA
GO:0031331,positive regulation of cellular catabolic process,0.375168521,NA,0.911256811,NA,NA
GO:0031333,negative regulation of protein-containing complex assembly,NA,NA,0.681327555,NA,NA
GO:0031334,positive regulation of protein-containing complex assembly,0.425329016,NA,0.516377278,NA,NA
GO:0031341,regulation of cell killing,NA,NA,0.625301629,NA,NA
GO:0031342,negative regulation of cell killing,NA,NA,0.468792807,NA,NA
GO:0031345,negative regulation of cell projection organization,0.427328047,NA,0.516377278,0.104489105,0.104489105
GO:0031346,positive regulation of cell projection organization,NA,NA,0.692852978,NA,NA
GO:0031348,negative regulation of defense response,0.25341177,NA,0.486973123,NA,NA
GO:0031349,positive regulation of defense response,0.314238787,NA,0.455549482,NA,NA
GO:0031396,regulation of protein ubiquitination,NA,NA,0.767040197,NA,NA
GO:0031398,positive regulation of protein ubiquitination,NA,NA,0.644283391,NA,NA
GO:0031424,keratinization,NA,NA,0.573929573,NA,NA
GO:0031507,heterochromatin formation,NA,NA,0.605147632,NA,NA
GO:0031532,actin cytoskeleton reorganization,NA,NA,0.63367502,NA,NA
GO:0031570,DNA integrity checkpoint signaling,NA,NA,0.657785859,NA,NA
GO:0031589,cell-substrate adhesion,0.567163777,NA,0.700823456,NA,NA
GO:0031623,receptor internalization,NA,NA,0.647147843,NA,NA
GO:0031644,regulation of nervous system process,NA,NA,0.486973123,NA,NA
GO:0031646,positive regulation of nervous system process,NA,NA,0.486278811,NA,NA
GO:0031647,regulation of protein stability,NA,NA,0.853027177,NA,NA
GO:0031649,heat generation,NA,NA,0.455549482,NA,NA
GO:0031650,regulation of heat generation,NA,NA,0.455549482,NA,NA
GO:0031663,lipopolysaccharide-mediated signaling pathway,0.290735141,NA,0.526549265,NA,NA
